GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "46000","South Dakota",4,CAINC4,50,"...","Wages and salaries","Thousands of dollars",963354,1048533,1135789,1236295,1385024,1562847,1688286,1884908,2063329,2357998,2614343,2809589,3009026,3112206,3281520,3536328,3689538,3846012,4073133,4365851,4617796,5030725,5383229,5807790,6198630,6644829,7062743,7427065,7868248,8416334,9029033,9631622,10013729,10340108,10719482,11318653,11812080,12487547,13348539,14043928,13943470,14346751,14949889,15753600,16135987,17002592,17736376,18348925,19027737,19767859
 "46000","South Dakota",4,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",106175,122550,144970,169468,195252,224931,271411,310633,351223,401460,453827,490410,543152,590126,647452,708473,759531,816302,869001,948798,1055003,1189343,1305804,1474011,1576105,1675656,1717035,1745527,1779744,1902389,2042760,2197173,2172836,2356176,2555977,2708745,2885279,2898527,3108019,3275199,3264010,3503647,3728740,3729336,3813559,4142902,4323684,4387643,4714468,4953936
 "46000","South Dakota",4,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",69857,83308,99639,116916,127842,146336,185145,208906,238840,270924,304131,332732,363194,403044,443188,477551,518798,556412,596181,644211,731009,815671,902081,1039860,1112233,1176119,1190153,1192888,1196276,1280652,1375749,1488220,1434151,1589631,1761252,1871556,2015464,1964860,2118554,2233330,2223873,2387422,2600439,2546634,2603357,2867143,3012264,3031568,3316996,3517723
 "46000","South Dakota",4,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",36318,39242,45331,52552,67410,78595,86266,101727,112383,130536,149696,157678,179958,187082,204264,230922,240733,259890,272820,304587,323994,373672,403723,434151,463872,499537,526882,552639,583468,621737,667011,708953,738685,766545,794725,837189,869815,933667,989465,1041869,1040137,1116225,1128301,1182702,1210202,1275759,1311420,1356075,1397472,1436213
 "46000","South Dakota",4,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",575365,590511,640683,842411,1343461,1015141,1062433,705296,897343,1114596,1173395,637931,934002,838021,806573,1317841,1240611,1322681,1547090,1511634,1599731,1937193,1844108,2080859,2027888,2404444,1843525,2735041,2422291,2813032,2763043,2845439,2735009,2228862,3296736,3953283,4202611,4094389,5053630,5336761,4952046,5706133,7177427,6596648,7255555,6848926,6758558,5915241,5723758,6466474
 "46000","South Dakota",4,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",323871,339332,370470,529583,981603,631798,653848,228064,393931,544935,574092,56517,365051,288068,173398,606314,528074,584402,762716,629768,638461,928861,810744,993025,859738,1112548,542835,1359608,935429,1041009,1045202,1208954,1001248,364683,1380013,1689662,1401005,466337,1528456,1989344,1574913,1500970,3428572,2171558,3129279,2024631,1417069,819525,709501,1225160
 "46000","South Dakota",4,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",251494,251179,270213,312828,361858,383343,408585,477232,503412,569661,599303,581414,568951,549953,633175,711527,712537,738279,784374,881866,961270,1008332,1033364,1087834,1168150,1291896,1300690,1375433,1486862,1772023,1717841,1636485,1733761,1864179,1916723,2263621,2801606,3628052,3525174,3347417,3377133,4205163,3748855,4425090,4126276,4824295,5341489,5095716,5014257,5241314
 "46000","South Dakota",4,CAINC4,7010,"...","Total employment","Number of jobs",303105,304839,306132,309069,322850,326414,326343,335977,342003,354884,359364,352638,347563,344304,352537,362378,364778,366030,381298,387779,395870,409374,420472,431189,442481,464396,472046,479226,484646,490715,501684,512377,511664,509549,509653,518410,527755,538720,551957,561007,556453,558135,566480,574966,581384,589296,592665,597372,603150,611638
 "46000","South Dakota",4,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",211351,214827,217348,221361,231559,237162,238474,246959,251492,263252,268574,261353,256849,252503,256397,266425,268565,269210,277194,286843,294992,307729,315367,326313,337126,348115,358567,364921,371238,377080,387630,394801,396026,395488,396335,402184,407734,415350,423437,430152,421797,423052,427213,435054,438191,444363,447453,450787,453651,458771
 "46000","South Dakota",4,CAINC4,7040,"..."," Proprietors employment","Number of jobs",91754,90012,88784,87708,91291,89252,87869,89018,90511,91632,90790,91285,90714,91801,96140,95953,96213,96820,104104,100936,100878,101645,105105,104876,105355,116281,113479,114305,113408,113635,114054,117576,115638,114061,113318,116226,120021,123370,128520,130855,134656,135083,139267,139912,143193,144933,145212,146585,149499,152867
