GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "49001","Beaver, UT",7,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",10127,11093,12429,14095,15720,17245,17918,20569,23046,25295,27072,29651,33255,36389,40458,44996,49238,46730,49522,53373,56421,59676,63332,68382,75176,73127,77025,89144,102553,107016,118688,135067,152383,136636,136826,159263,159283,141525,155928,163026,180506,182307,190866,196271,212744,216963,195930,185487,209640,222000
 "49001","Beaver, UT",7,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",8977,9865,11268,12708,13944,15518,16948,19278,21759,23875,25802,28931,31768,33903,38473,42730,48468,45175,44739,46788,50606,52799,57869,60691,68060,68035,73702,80415,84846,90039,92369,93371,102267,104191,110498,112707,117026,124479,139701,146329,158320,152933,166108,170295,174686,172656,174093,163244,182898,200118
 "49001","Beaver, UT",7,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",1150,1228,1161,1387,1776,1727,970,1291,1287,1420,1270,720,1487,2486,1985,2266,770,1555,4783,6585,5815,6877,5463,7691,7116,5092,3323,8729,17707,16977,26319,41696,50116,32445,26328,46556,42257,17046,16227,16697,22186,29374,24758,25976,38058,44307,21837,22243,26742,21882
 "49001","Beaver, UT",7,CAINC4,20,"...","Population (persons) 3/","Number of persons",3900,3798,3830,3864,3993,3976,4064,4074,4064,4194,4240,4408,4518,4678,4771,4969,5087,4968,4876,4739,4726,4769,4798,4929,5001,5159,5394,5687,5851,5883,5978,5998,5999,6058,6039,6077,6192,6281,6266,6413,6552,6655,6557,6499,6455,6429,6351,6458,6396,6580
 "49001","Beaver, UT",7,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2597,2921,3245,3648,3937,4337,4409,5049,5671,6031,6385,6727,7361,7779,8480,9055,9679,9406,10156,11263,11938,12513,13200,13873,15032,14175,14280,15675,17527,18191,19854,22519,25401,22555,22657,26208,25724,22532,24885,25421,27550,27394,29109,30200,32958,33748,30850,28722,32777,33739
 "49001","Beaver, UT",7,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",8049,8725,9716,11063,12248,13240,12598,14792,16727,18229,19233,20556,22225,23831,27089,30385,33392,29707,32081,36454,39220,42317,45823,47996,49311,51075,52581,63493,74971,77762,88563,102661,116719,102737,102878,125831,124564,102946,109203,114833,130647,131436,139674,143446,167509,165296,142445,126705,143766,153121
 "49001","Beaver, UT",7,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",633,684,783,917,1112,1278,1247,1430,1641,1727,1943,2154,2500,2751,3222,3696,4372,3794,3601,4374,5321,5705,6430,6129,6317,6856,7430,8074,8393,9030,9476,9445,9719,10191,10998,12031,12711,13242,14704,15867,17111,15529,15591,15466,20564,19447,19870,19476,20538,22578
 "49001","Beaver, UT",7,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",304,320,367,437,509,506,501,557,632,661,775,876,1011,1131,1324,1512,1847,1649,1616,1969,2342,2455,2730,2714,2834,3089,3354,3684,3779,3965,4014,3970,4214,4458,4789,5087,5373,5613,6057,6433,7138,6777,6011,6161,9067,9091,9622,8948,9225,9884
 "49001","Beaver, UT",7,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",329,364,416,480,603,772,746,873,1009,1066,1168,1278,1489,1620,1898,2184,2525,2145,1985,2405,2979,3250,3700,3415,3483,3767,4076,4390,4614,5065,5462,5475,5505,5733,6209,6944,7338,7629,8647,9434,9973,8752,9580,9305,11497,10356,10248,10528,11313,12694
 "49001","Beaver, UT",7,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",-77,-97,-118,-140,-136,-181,-34,3,49,15,53,-21,373,218,-242,-571,-1307,-844,-875,-1128,-1943,-1797,-2117,-1775,-1574,-1567,-1847,-2028,-1698,-1588,-1326,-1074,-984,-1219,-1041,-904,-734,-262,-331,-104,-2841,-3833,-7024,-6226,-11890,-8321,-9004,-9358,-8447,-9362
 "49001","Beaver, UT",7,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",7339,7944,8815,10006,11000,11781,11317,13365,15135,16517,17343,18381,20098,21298,23625,26118,27713,25069,27605,30952,31956,34815,37276,40092,41420,42652,43304,53391,64880,67144,77761,92142,106016,91327,90839,112896,111119,89442,94168,98862,110695,112074,117059,121754,135055,137528,113571,97871,114781,121181
 "49001","Beaver, UT",7,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",1467,1609,1821,2049,2357,2776,3102,3345,3761,4213,4713,5580,6504,7515,8579,10287,12327,12216,11879,11807,12546,12169,12668,12467,17428,13782,15520,16927,18332,20207,20176,20613,22975,20702,20331,19722,20317,21628,28199,28830,30630,28638,31457,32436,33462,34397,35846,38213,42582,45520
 "49001","Beaver, UT",7,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",1321,1540,1793,2040,2363,2688,3499,3859,4150,4565,5016,5690,6653,7576,8254,8591,9198,9445,10038,10614,11919,12692,13388,15823,16328,16693,18201,18826,19341,19665,20751,22312,23392,24607,25656,26645,27847,30455,33561,35334,39181,41595,42350,42081,44227,45038,46513,49403,52277,55299
 "49001","Beaver, UT",7,CAINC4,50,"...","Wages and salaries","Thousands of dollars",5279,5781,6571,7371,8021,8646,8383,9522,10834,11988,13014,14619,15522,15968,18775,20651,24053,20052,19137,20740,23683,24427,28037,27630,29000,32310,36049,40567,44107,48800,50851,54370,56171,62381,63525,68573,75597,78670,88363,89673,100323,89353,95986,98700,114330,108694,112255,111012,113634,122215
 "49001","Beaver, UT",7,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",689,794,925,1080,1226,1527,1539,1742,2065,2320,2447,2745,3056,3371,4145,4771,5755,5280,5285,5508,6556,7243,8314,8639,9057,9667,10293,11101,11642,12539,14093,14380,14875,15460,16595,18916,20112,21757,24206,25471,26712,25282,27045,26124,31744,29920,30932,31762,32494,35379
 "49001","Beaver, UT",7,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",360,430,509,600,623,755,793,869,1056,1254,1279,1467,1567,1751,2247,2587,3230,3135,3300,3103,3577,3993,4614,5224,5574,5900,6217,6711,7028,7474,8631,8905,9370,9727,10386,11972,12774,14128,15559,16037,16739,16530,17465,16819,20247,19564,20684,21234,21181,22685
 "49001","Beaver, UT",7,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",329,364,416,480,603,772,746,873,1009,1066,1168,1278,1489,1620,1898,2184,2525,2145,1985,2405,2979,3250,3700,3415,3483,3767,4076,4390,4614,5065,5462,5475,5505,5733,6209,6944,7338,7629,8647,9434,9973,8752,9580,9305,11497,10356,10248,10528,11313,12694
 "49001","Beaver, UT",7,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",2081,2150,2220,2612,3001,3067,2676,3528,3828,3921,3772,3192,3647,4492,4169,4963,3584,4375,7659,10206,8981,10647,9472,11727,11254,9098,6239,11825,19222,16423,23619,33911,45673,24896,22758,38342,28855,2519,-3366,-311,3612,16801,16643,18622,21435,26682,-742,-16069,-2362,-4473
 "49001","Beaver, UT",7,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",885,952,880,1119,1429,1324,523,773,731,629,369,-324,450,1258,773,1056,-473,370,3578,5305,4519,5432,4133,6401,4986,1665,-1015,3922,11382,9107,17126,29958,36703,15592,11083,29931,22605,-2287,-6775,-3990,-453,9913,5731,4319,13925,21103,2079,-680,2829,-3684
 "49001","Beaver, UT",7,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",1196,1198,1340,1493,1572,1743,2153,2755,3097,3292,3403,3516,3197,3234,3396,3907,4057,4005,4081,4901,4462,5215,5339,5326,6268,7433,7254,7903,7840,7316,6493,3953,8970,9304,11675,8411,6250,4806,3409,3679,4065,6888,10912,14303,7510,5579,-2821,-15389,-5191,-789
