GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "39017","Butler, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",11997864,12301552,12802679,13489608,14195353,14526994,14935004,14940050,14276625,14821219,15052255,14909457,15314767,16392179,16808916,17223274,17759787,18352682
 "39017","Butler, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",80.472,82.508,85.870,90.477,95.210,97.435,100.171,100.205,95.755,99.408,100.958,100.000,102.718,109.945,112.740,115.519,119.118,123.094
 "39017","Butler, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",9289034,9688941,10217109,11162178,12150239,12913522,13611378,13851470,13516608,14183609,14699463,14909457,15539214,16920421,17678452,18280849,19157558,20361163
 "39019","Carroll, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",557991,660674,651290,666297,782937,764569,646320,582456,567024,675094,1159230,748361,1407788,2379365,3102236,3617615,3232375,3157285
 "39019","Carroll, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.562,88.283,87.029,89.034,104.620,102.166,86.365,77.831,75.769,90.210,154.903,100.000,188.116,317.944,414.537,483.405,431.927,421.893
 "39019","Carroll, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",418925,495185,511467,555837,674707,686262,617535,579403,545676,664154,1146484,748361,1462317,2432007,1824380,1941396,2005510,2178269
 "39021","Champaign, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",928154,955786,1016049,1080769,1083720,1124343,1090607,1025476,925473,950084,980677,1016323,1100400,1076841,1025201,992346,1089925,1058604
 "39021","Champaign, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.325,94.044,99.973,106.341,106.632,110.629,107.309,100.901,91.061,93.483,96.493,100.000,108.273,105.955,100.874,97.641,107.242,104.160
 "39021","Champaign, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",803900,829812,885707,949309,951937,989025,988488,934454,868384,899285,949873,1016323,1129126,1119778,1107455,1093138,1216478,1196419
 "39023","Clark, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4304702,4366172,4303924,4421134,4417638,4567281,4342619,4269924,4031022,4074170,4201313,4163570,4181501,4249801,4294566,4284040,4352218,4414081
 "39023","Clark, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",103.390,104.866,103.371,106.186,106.102,109.696,104.300,102.554,96.816,97.853,100.907,100.000,100.431,102.071,103.146,102.893,104.531,106.017
 "39023","Clark, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3518311,3614653,3610635,3781390,3834929,4023134,3949039,3946436,3859209,3920407,4089442,4163570,4276802,4440051,4627262,4692963,4825572,5001476
 "39025","Clermont, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",5384716,5528462,5605463,5983108,6001791,6255857,6414169,6148458,5913737,6287284,6535960,6375444,6593566,6810523,7418889,7195908,7471274,7620619
 "39025","Clermont, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.460,86.715,87.923,93.846,94.139,98.124,100.607,96.440,92.758,98.617,102.518,100.000,103.421,106.824,116.367,112.869,117.188,119.531
 "39025","Clermont, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",4393119,4531763,4687726,5099405,5245965,5613600,5886132,5707559,5706615,6079305,6405734,6375444,6755319,7165921,8014681,7898445,8301148,8684507
 "39027","Clinton, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2106064,2084686,2151101,2299152,2390121,2704324,2680243,2603263,2241432,1851026,1839576,1782102,1717104,1671626,1764094,1787618,1827429,1933426
 "39027","Clinton, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",118.179,116.979,120.706,129.013,134.118,151.749,150.398,146.078,125.775,103.868,103.225,100.000,96.353,93.801,98.989,100.310,102.543,108.491
 "39027","Clinton, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1642488,1646356,1719995,1891211,1999926,2323452,2390415,2383208,2090869,1755227,1789981,1782102,1751925,1740806,1886829,1935025,2010564,2179592
 "39029","Columbiana, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2631448,2733609,2749885,2741834,2791847,2814841,2825274,2684249,2529554,2602337,2719359,2697807,2809788,3042317,3102927,2960143,2964828,2970872
 "39029","Columbiana, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",97.540,101.327,101.930,101.632,103.486,104.338,104.725,99.497,93.763,96.461,100.799,100.000,104.151,112.770,115.017,109.724,109.898,110.122
 "39029","Columbiana, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1994950,2117483,2169041,2222949,2352267,2454024,2535047,2465600,2359069,2466203,2649456,2697807,2863590,3149829,3098485,2964240,3064963,3182450
 "39031","Coshocton, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1565479,1745156,1606732,1547989,1509158,1506256,1618195,1540204,1443159,1472496,1532726,1417494,1521886,1656573,1551870,1383780,1329803,1331966
 "39031","Coshocton, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",110.440,123.116,113.350,109.206,106.467,106.262,114.159,108.657,101.811,103.880,108.129,100.000,107.364,116.866,109.480,97.622,93.814,93.966
 "39031","Coshocton, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1152719,1268804,1218270,1227872,1268380,1345171,1484955,1451376,1333939,1407000,1532913,1417494,1540358,1727239,1603877,1408426,1402112,1462097
 "39033","Crawford, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1372786,1391908,1455572,1500819,1510586,1459714,1425413,1364520,1237789,1250121,1308982,1302118,1286730,1251125,1267182,1243057,1250396,1235200
 "39033","Crawford, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",105.427,106.896,111.785,115.260,116.010,112.103,109.469,104.792,95.060,96.007,100.527,100.000,98.818,96.084,97.317,95.464,96.028,94.861
 "39033","Crawford, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1117288,1142588,1204215,1267397,1296160,1271535,1278702,1245185,1171987,1188047,1269793,1302118,1318545,1302154,1352949,1345606,1372056,1383161
 "39035","Cuyahoga, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",79519385,80968185,82792881,84034106,85897642,83669429,83761343,84338583,78432111,78309945,79583675,80703536,81379973,84184170,85763963,85879394,86988138,88717686
 "39035","Cuyahoga, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",98.533,100.328,102.589,104.127,106.436,103.675,103.789,104.504,97.185,97.034,98.612,100.000,100.838,104.313,106.270,106.413,107.787,109.930
 "39035","Cuyahoga, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",63049227,65414902,67972207,70778324,74259584,74526804,76725820,78610115,74477136,75161174,77646409,80703536,83029455,87613378,91387356,93114829,95750619,100074594
 "39037","Darke, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1592033,1653397,1617294,1656446,1568324,1591886,1581806,1745793,1587349,1643956,1649725,1651195,1687299,1807315,1719201,2012476,1903407,1841018
 "39037","Darke, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",96.417,100.133,97.947,100.318,94.981,96.408,95.798,105.729,96.133,99.562,99.911,100.000,102.187,109.455,104.119,121.880,115.275,111.496
 "39037","Darke, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1276036,1337231,1325835,1387301,1335965,1392736,1423455,1597044,1447427,1524318,1598584,1651195,1727123,1864388,1803537,2114774,2040916,2017215
 "39039","Defiance, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1614769,1669408,1688554,1679917,1680242,1623424,1607834,1612249,1387566,1443950,1507654,1550455,1671717,1697078,1692186,1734683,1653830,1710144
 "39039","Defiance, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",104.148,107.672,108.907,108.350,108.371,104.706,103.701,103.986,89.494,93.131,97.239,100.000,107.821,109.457,109.141,111.882,106.667,110.300
