GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "42017","Bucks, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",25431499,26064671,26457869,26807336,27889376,27940216,28803960,28897187,27616099,28381716,28749106,28561290,29102436,29460145,29447995,29840332,29839627,30571290
 "42017","Bucks, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.042,91.259,92.635,93.859,97.647,97.825,100.850,101.176,96.691,99.371,100.658,100.000,101.895,103.147,103.105,104.478,104.476,107.037
 "42017","Bucks, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",19990315,20847355,21476385,22320752,23946521,24785637,26263785,26821131,26447238,27264202,28072047,28561290,29708061,30655958,31397564,32327398,32848753,34399200
 "42019","Butler, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",5991973,6320009,6743964,7032959,7208012,7313248,7443505,7676564,7449183,7770421,8147746,8422978,8835870,9472231,9624865,9723458,9854888,10060376
 "42019","Butler, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",71.138,75.033,80.066,83.497,85.576,86.825,88.371,91.138,88.439,92.253,96.732,100.000,104.902,112.457,114.269,115.440,117.000,119.440
 "42019","Butler, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",4525646,4828567,5257108,5731918,6185565,6592679,6914595,7233454,7044991,7452706,8003941,8422978,8936660,9683592,9766209,9822976,10260665,10866790
 "42021","Cambria, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4495381,4425361,4459120,4471443,4539531,4618354,4691358,4768346,4687370,4764548,4770210,4686698,4650529,4612072,4562547,4476405,4455663,4550684
 "42021","Cambria, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",95.918,94.424,95.144,95.407,96.860,98.542,100.099,101.742,100.014,101.661,101.782,100.000,99.228,98.408,97.351,95.513,95.070,97.098
 "42021","Cambria, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3459467,3486013,3589553,3716177,3890833,4098344,4292517,4447655,4467391,4593350,4676888,4686698,4733741,4785206,4824873,4800210,4858157,5071347
 "42023","Cameron, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",215333,222066,223154,219475,227048,242243,229718,222235,196572,215505,225567,220734,229075,234283,230873,254177,254655,243704
