GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "06017","El Dorado, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",5105266,5571516,5688794,5992213,6124166,6592780,6453579,6279534,5916379,5998241,6095790,5919994,6143091,6417640,6601749,7043191,7419868,7653908
 "06017","El Dorado, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.238,94.114,96.095,101.220,103.449,111.365,109.013,106.073,99.939,101.322,102.970,100.000,103.769,108.406,111.516,118.973,125.336,129.289
 "06017","El Dorado, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3955931,4418997,4610656,5009989,5308594,5934627,5988404,5916362,5705386,5806703,5975670,5919994,6279353,6707124,7105714,7750907,8293564,8765718
 "06019","Fresno, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",28226117,30796288,32877267,33959620,35484674,38213603,37155855,35838787,35907800,36039096,36440914,35320177,35683488,37433031,39100161,39839249,41597807,43436946
 "06019","Fresno, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",79.915,87.192,93.084,96.148,100.466,108.192,105.197,101.468,101.664,102.035,103.173,100.000,101.029,105.982,110.702,112.795,117.773,122.981
 "06019","Fresno, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",21225940,23519430,25861596,27872596,29531617,32614476,33367837,32892591,33000499,33954059,35687433,35320177,36558106,38924283,40822727,41840691,44556601,47408857
 "06021","Glenn, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",948244,952928,972207,987961,1037213,1023645,1204429,1234264,1337229,1217902,1162573,1114944,1242962,1199057,1234667,1354291,1318557,1495087
 "06021","Glenn, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.049,85.469,87.198,88.611,93.028,91.811,108.026,110.702,119.937,109.234,104.272,100.000,111.482,107.544,110.738,121.467,118.262,134.095
 "06021","Glenn, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",678221,681115,729218,796648,836442,846625,1081783,1146922,1119734,1088084,1138597,1114944,1275478,1211772,1210040,1294860,1302819,1483786
 "06023","Humboldt, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4365131,4557790,4742175,4785722,4831427,5213308,5073665,5264386,4982954,5234039,5247831,5110816,5177142,5240856,5528777,5765056,5954256,6118687
